,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Karanja,-0.027927913,0.07961443,0.21567692,0.08737184,-0.073150866,0.05395743,0.12136048,0.26406,-0.025001368,-0.16323476,0.075981565,0.11675134,-0.15446895,0.0630999,0.23407406,0.13134544,-0.16424455,-0.06145007,-0.35100034,0.037258517,0.009915425,0.2164885,-0.051925898,-0.34914246,0.006683737,-0.05000603,-0.013725722,0.12126992,0.23965277,-0.13920316,-0.046192564,-0.14038679,-0.0730641,0.23419526,0.1613516,-0.37407655,0.42442495,0.07385259,-0.10970064,-0.039707083,-0.21729915,0.18554793,0.12500986,0.018320918,0.2500782,-0.1340762,0.23953058,-0.3554384,0.20237392,0.24386923,0.012352801,-0.089496434,-0.23929562,-0.07749644,-0.004781722,-0.09742169,-0.10333816,-0.42226258,-0.18692142,0.20032015,-0.42770457,-0.4406136,0.1987568,-0.084487595
Parnayavani,-0.12437686,-0.22624108,0.1812583,-0.029435666,0.2287342,-0.054799043,0.0890867,-0.13003115,0.062604114,-0.023256486,0.2556384,-0.028031023,0.14880998,-0.00611977,-0.0403439,-0.07797269,0.122486226,-0.24889664,-0.014439422,0.12115697,0.024657069,0.12971143,0.026703153,-0.20612712,-0.1787751,0.1761044,-0.11707945,-0.1211558,-0.2836527,-0.029284108,0.20383137,0.24869621,-0.15861873,-0.041777488,0.07290761,-0.07427064,-0.20305465,0.13396262,0.1404721,0.21568225,-0.03118125,-0.1257503,0.10883178,0.0858278,0.31031758,0.0630482,0.046318214,-0.041037578,0.28391853,0.10213741,0.030495688,-0.15212539,-0.09044415,0.062387373,-0.26363587,-0.033246364,-0.020290134,-0.17204553,-0.038059097,0.3336413,0.028000709,0.0034346092,-0.11745952,0.2563037
Kasturi,0.1318215,-0.06837888,0.22601466,-0.20379311,0.12291142,-0.2604422,0.16263369,0.2635509,-0.39506754,0.053237982,0.15652435,-0.043148722,0.125821,0.2997772,-0.34164694,-0.070278324,0.18892781,-0.2828185,0.0018828791,0.035076212,0.041008636,0.08491185,-0.19095322,-0.12281485,-0.15466282,0.08065349,0.14488024,0.15207687,0.05715681,0.031873822,0.055248346,0.21854722,-0.11097434,0.2526691,0.17321491,-0.16013971,-0.28435996,-0.015044879,0.21914344,0.13161053,0.0057751616,-0.2574324,0.19838364,-0.09319747,-0.08304248,0.4286065,0.3549576,-0.23704813,0.09505277,-0.06646499,-0.06858974,-0.29753032,0.1889512,0.06030448,0.30643246,-0.17397092,-0.119031586,-0.45718977,-0.10041922,0.020584427,-0.26081964,-0.14739169,-0.124308325,-0.08911021
Vriddhadaru,-0.11809935,0.116365485,-0.20349808,-0.018104076,0.38490576,-0.11771951,0.17289647,0.058141902,-0.28443962,0.052827593,0.379732,-0.2290111,-0.009984823,0.20913139,-0.123757884,0.07516875,0.112607375,-0.11467047,-0.038047962,0.1652202,0.3352602,0.110977285,-0.055887997,0.039760843,-0.08460507,0.020807078,-0.13487776,-0.03696889,0.04002507,-0.18175627,0.23851474,-0.08630764,0.15779407,0.1494147,-0.035074968,0.15847884,-0.15031646,0.10166099,0.031463638,-0.047231864,0.073630586,0.07041657,0.33742583,-0.36472303,0.060233362,0.26069298,0.51528883,-0.10945252,-0.04210129,0.14557908,-0.09044172,-0.06976853,0.1205659,-0.15708892,-0.07586134,-0.28670037,0.005964337,-0.13644964,-0.20407942,0.30327648,0.072063945,-0.2238712,-0.22318049,0.022563027
Twak (Cinnamon),-0.23148918,-0.16448691,-0.17697056,0.15715845,0.27491555,-0.010452206,-0.07559598,0.017451579,0.026814822,-0.004855406,0.17878465,0.024459645,-0.024907017,-0.06372455,-0.16405939,-0.042154506,-0.024623673,-0.2899603,-0.15015833,0.41704792,-0.14490196,0.24239519,-0.043500915,-0.11039991,-0.26483902,-0.058463592,-0.081744544,-0.07563663,-0.098184414,-0.18207577,0.07021045,0.14427708,0.14444494,-0.090879105,0.008141923,0.12334329,-0.13938121,0.055089552,-0.108431876,0.2462597,-0.095385775,-0.15587749,0.15212037,-0.0053876354,0.15125136,-0.08239351,0.17463651,-0.13301498,0.20669593,0.117656775,-0.016712885,-0.075127535,-0.14802009,0.05370616,0.038385008,-0.16769625,0.028301805,-0.2636619,-0.19650085,0.44629583,0.16342059,0.035160746,0.12456085,0.15526415
Japa,0.19459932,0.11870379,-0.13380262,0.0089988895,0.08752605,0.3402079,0.5838206,0.2296217,-0.15076853,-0.4100971,0.22658998,-0.28808907,-0.06769347,-0.16448419,-0.15248702,0.27220047,-0.31728375,-0.10350025,0.09407575,0.09897323,-0.04940669,0.2505148,-0.17729339,0.2777608,0.00178244,0.14554489,0.09243524,-0.21508165,-0.12274958,0.05268849,-0.08673675,0.12383907,-0.04637529,-0.086307816,0.18198219,-0.14279643,0.102689,0.041513797,0.02476757,0.17178492,0.12483686,-0.10615084,-0.1281783,-0.08383536,-0.06979081,0.2277086,0.3642668,0.13915546,0.30924305,-0.30926317,-0.2810032,-0.15030575,-0.24927053,0.20924385,0.041325852,-0.30836305,0.20627438,0.0024931594,-0.2310928,-0.037710782,-0.40218312,-0.26442134,0.10986622,0.21522813
Tila,0.11916449,-0.056649413,-0.2461274,-0.07885961,0.34087032,0.2823418,0.2575823,0.18461464,-0.09816978,-0.127985,0.31874824,-0.3060488,-0.04825989,0.08177486,-0.16586046,0.20607775,0.035080794,-0.10565415,0.23337656,0.00848019,0.3703368,0.2101096,0.25835085,-0.067374885,0.032847077,0.3089354,0.11408991,0.059053566,-0.24895045,-0.16425328,-0.06325789,-0.043964434,0.32279202,0.12472211,0.4234515,0.24259639,-0.05916432,0.08803178,0.20296901,0.16445532,0.04839235,0.041541006,0.053565912,-0.15181074,0.20726545,0.1305638,0.55896604,0.26113775,0.13715298,-0.03573838,-0.026444178,-0.251655,-0.058761273,-0.21659638,0.06329201,-0.26028404,-0.051173154,-0.21194583,-0.23153813,0.034594513,-0.2394598,-0.08065623,0.30790043,0.28372806
Rohitaka,0.06145221,0.0017292039,-0.098542005,0.20275918,0.21685931,0.2508532,0.5287384,0.17098853,0.018977186,0.086476974,0.062809154,-0.13112053,-0.10130521,-0.15325136,-0.04537686,0.041802075,-0.29304826,-0.08395046,-0.094211854,0.0020546808,-0.027982038,-0.009997145,0.048731137,-0.17177215,-0.009688715,0.22690256,-0.07557116,-0.1793945,-0.11110097,0.06894496,0.33573312,0.31305167,-0.28136078,-0.06393809,-0.06064295,-0.092426635,0.14283146,0.15373436,0.087261274,0.08218845,0.20096746,0.055642627,0.04142093,-0.05889011,-0.057678476,0.22916305,-0.02449458,0.057937976,0.438173,0.1873766,-0.01075653,-0.14806175,-0.3453833,0.1693046,-0.23056538,-0.13224496,0.12336958,-0.04133957,-0.02085296,0.105228566,-0.008206189,-0.1313061,-0.08658859,0.19481646
Utpala,-0.45748845,0.20697245,-0.19019066,-0.082597606,0.14899637,-0.1651709,0.36702767,0.08485101,0.07293243,-0.07112882,0.2819163,-0.3135128,0.024094021,0.10902415,-0.4862834,0.1543007,0.0789031,-0.07276844,-0.107888296,0.15225989,0.0053032646,0.28336835,-0.04710372,-0.03834033,-0.17570777,0.17810173,0.29606032,-0.089126386,-0.24846494,-0.014881937,0.21411023,0.15365066,0.17529404,0.005374567,-0.2921649,-0.19794978,0.10643725,-0.15231676,0.049779564,-0.20846839,-0.067249,-0.040183548,0.32444263,-0.14362451,-0.0074475054,0.18659367,0.431232,0.059683807,0.114723764,-0.2299363,-0.32165828,-0.016684745,-0.06954082,0.104624726,0.22325046,-0.18667185,0.04951985,-0.13616028,0.1277912,0.19676428,-0.2266376,-0.2023209,-0.16384633,0.06298856
Bilva Majja,-0.085391134,0.038084835,0.090544045,0.059353583,0.20709786,0.20146766,0.37297717,-0.06750934,-0.07544878,0.14688702,0.13022596,-0.052062307,0.1417922,0.01760633,-0.1294388,-0.05778284,-0.09535039,-0.06419744,0.0840262,0.017273922,0.16983455,-0.021777298,0.03218726,-0.25947493,-0.13098486,0.15021867,-0.10555561,-0.1697988,-0.1555986,0.049951266,0.2071453,0.053018205,-0.078716956,-0.057171844,0.038525283,-0.0009098158,0.030288797,-0.0038789185,0.12574738,-0.08602359,0.3431961,0.17760229,0.038765956,0.017870389,0.06752932,0.10605756,-0.045316353,0.101876326,0.42026013,0.027065644,0.0044616302,-0.1241744,-0.33223397,0.07669948,-0.01704038,0.2574665,0.13658957,-0.15148294,-0.18192095,0.1837995,-0.03155711,-0.10037023,0.031714693,0.073305055
Dadimashtaka Churna,-0.16441949,-0.13042286,0.049934745,-0.047392882,0.37150362,0.0851577,0.20030464,-0.05725597,0.13752583,0.012487016,0.16870686,-0.1291841,0.1393868,0.13175517,-0.17584592,-0.11321187,0.012816739,0.024994923,0.024544794,-0.08367917,0.3231619,0.09454575,0.19829664,-0.2335028,-0.023371669,0.31657317,0.028449146,-0.1551684,-0.284506,0.2514357,0.13356021,0.103941806,0.03495948,-0.08278283,-0.16096605,0.0678551,-0.00033154312,-0.08812601,-0.03577548,0.05023248,0.2943115,0.27633885,0.17137387,-0.2519232,0.25066596,-0.07613426,0.042871784,0.099132776,0.44005463,0.13824834,0.08045313,-0.15691863,-0.25778267,0.20398119,0.113582425,0.28563094,0.3148596,-0.14758421,-0.2002777,0.09076415,-0.021717757,-0.17277716,-0.11393897,0.13732293
Vamsha,0.07471027,0.07972627,-0.25228626,0.06379661,0.30915824,0.010762173,0.14847295,0.15150708,0.15775268,-0.17323828,0.3120054,-0.34345067,-0.03708041,0.070486106,-0.08118286,0.027982738,0.1561461,0.0679193,0.15008652,0.33145767,0.05248838,0.054698933,0.023265213,-0.21971251,-0.003686757,0.2419823,-0.04609378,-0.01262394,-0.2673528,-0.32308596,0.20956437,0.074464284,0.04392025,-0.05953925,0.3519953,-0.047875874,-0.14711946,0.12193563,-0.11243152,0.18205568,0.108954966,0.01710679,0.04642977,-0.3902298,-0.008582175,0.048811585,0.2006103,-0.05169126,0.27787927,0.17459571,-0.06106876,-0.33682352,0.22607478,-0.049272552,0.07336216,-0.30669263,0.05494223,-0.24161576,-0.05380696,0.30677584,0.058862783,-0.20810059,0.27895895,0.17562558
Guggulu,-0.337616,0.012352434,0.17736179,-0.05913196,-0.067641675,0.20758142,0.046423454,0.16569746,-0.05312311,0.10018051,-0.21707073,0.024568893,-0.26299748,-0.1681739,0.04125335,-0.0006936092,-0.21631387,-0.27052602,-0.12067544,0.1450985,0.27680746,0.21968043,-0.27946424,0.0050666905,-0.09597216,-0.304621,-0.092244215,0.18721797,-0.025786417,-0.23281881,-0.10356734,-0.015273644,-0.019655941,0.18440618,-0.008673733,-0.18007126,0.17593427,0.08932629,-0.21151169,-0.030193143,0.08143816,0.07850387,0.24028948,-0.107098036,0.19220425,-0.0057906075,0.32955167,-0.2612377,0.40957326,0.0898463,0.09526867,-0.17983577,-0.24220893,0.055089317,0.21761385,-0.14536561,-0.2544187,-0.427547,-0.28408703,0.4212757,-0.018460557,-0.23313653,0.37187117,-0.20064004
Kutaj,0.06990885,0.23651187,0.10394769,-0.1099866,0.06690355,0.24584144,0.25711057,0.15078132,-0.23392236,-0.24348055,0.0126642175,-0.16802165,-0.013654403,0.19364928,0.036203157,0.2578708,-0.1452834,0.067929335,-0.15255795,0.12231074,-0.06266371,0.22113082,0.08331821,-0.3312714,0.03852504,0.1974307,-0.0721901,-0.19301154,0.05725735,-0.08502865,0.07518234,-0.05784997,-0.031371456,0.11033394,-0.01758317,-0.09074446,0.16754757,-0.37055674,0.093034424,-0.30281934,-0.2091425,0.3449981,-0.06412124,-0.00968175,-0.040166605,-0.008252564,0.09393702,-0.04029221,0.3090179,-0.0011426156,-0.123447254,-0.12440832,0.03143606,-0.121464215,0.14907071,0.4378888,0.14085509,-0.384701,0.024758244,0.21769333,0.18420689,-0.38220468,-0.046369664,-0.012676079
Shrigataka,0.058100805,-0.011945924,-0.06488843,0.042304587,-0.03033286,0.24658698,0.3309813,0.3278943,0.031295646,0.09982094,0.2705787,-0.3262933,0.13541144,0.3311283,-0.5089499,0.31863457,0.10183274,0.0044253008,0.08137786,0.4346391,0.26644424,0.0639481,0.16779499,-0.18772522,0.019859606,0.3472449,0.053016827,-0.15251148,-0.5230312,0.07485975,0.17308004,-0.01847796,0.04356967,0.1482218,0.22000869,-0.037826587,-0.2692723,-0.21748045,0.11935681,-0.24700211,0.060562808,0.2451374,0.31158453,-0.3943687,-0.18377377,-0.17048001,0.39198595,0.039956693,-0.009816124,0.3113076,0.057633143,0.019665344,0.12532291,0.057549343,0.009730245,0.084520675,0.05112646,0.03680495,-0.34840804,0.27780128,-0.13096383,-0.18912606,0.08658901,0.26578954
Eranda Taila,-0.06441867,0.004079837,-0.20043667,-0.05623541,-0.014394835,-0.0005776179,0.29063028,-0.04176135,-0.1590492,0.025050541,0.027865993,-0.36751607,0.05969433,0.31628254,0.07750375,-0.0074285795,-0.029871084,-0.1673689,-0.2638073,0.44508,0.029915968,0.020826401,0.26528278,0.037465762,0.042707205,0.07087064,0.1602907,-0.16267852,-0.1916933,0.044054165,0.102298476,0.04480315,-0.14354034,-0.21425773,0.036144078,0.42571524,0.18073896,0.11095178,0.10271366,0.016658405,-0.40145326,0.05543117,0.43667796,-0.14456363,0.5095802,-0.044975042,0.38479185,-0.039440345,0.004662284,-0.056314703,0.006896923,0.05548336,0.10222483,-0.19620289,0.12482674,0.09240397,-0.088827804,-0.46417093,-0.19339344,0.041744947,0.13977134,-0.27966437,-0.07993787,-0.25335437
Shyonaka,-0.1465708,0.15811642,0.083490804,0.009180382,0.12406398,0.16229776,0.2300739,-0.2732481,0.03490755,0.06363737,0.10621658,-0.16448678,0.0038862221,0.04151584,-0.27906948,0.20178923,-0.22175196,-0.07721022,0.17003345,0.0006578288,0.16928028,0.09350947,-0.1212115,-0.07256666,-0.080925584,0.036455564,-0.12463881,-0.17371485,-0.041159935,-0.031895675,0.07522709,-0.11007742,-0.12600933,-0.003686349,0.03899149,-0.056131724,0.03840489,-0.12471248,-0.08028236,-0.14869243,0.32248205,0.17688726,0.06503444,-0.11399346,-0.02754031,0.04707821,0.25898167,0.016359778,0.3600577,0.04497904,0.0260623,-0.12594733,-0.23372717,0.08707354,0.17128505,0.4063812,-0.14789097,-0.23290385,-0.14171265,0.113932915,0.040675454,-0.18784893,-0.015017044,0.092925854
Amra,-0.027394315,0.010112585,-0.25695118,0.10928598,0.11664628,0.26895493,0.15282889,0.27131444,0.017682651,-0.012053599,0.3084696,-0.2691716,-0.05123186,0.34394786,-0.3956476,0.12587047,0.023745252,0.11825522,0.09311325,0.12145143,0.28055423,0.078509316,0.13800102,-0.1918547,0.10676357,0.28409985,0.041043654,-0.06019153,-0.2447164,-0.1467537,0.2533809,-0.080420196,0.1560217,0.120522626,0.20862846,0.11103356,-0.07246616,-0.081250116,0.15875761,-0.09016283,0.11022857,0.102380246,0.22742401,-0.28636628,-0.034197453,-0.027059056,0.33631977,0.12630889,0.22335227,0.11337468,0.083281316,-0.39124417,0.05945766,-0.11966864,0.2520432,0.13942829,0.145915,-0.25070843,-0.35414797,0.092537396,-0.00728731,-0.23756453,0.0691763,-0.01066011
Trivrit,0.042341266,-0.13499507,-0.044287335,-0.037142936,-0.28632146,-0.20131977,0.015837135,-0.07272081,-0.33325464,0.20076965,0.2566955,-0.44097558,0.21123776,0.013818258,0.058891993,-0.06921752,0.006784048,-0.10110705,-0.039477743,0.09192103,-0.037912022,-0.068477064,0.033808347,0.007206662,-0.17141303,0.2702463,-0.12829801,0.021409236,-0.018878011,-0.20884106,0.12824799,0.04637187,-0.121893175,-0.10071307,-0.068325326,0.045222897,-0.17270385,0.07064205,-0.19779798,-0.09399274,-0.05267913,-0.065250196,0.29264602,0.08572937,0.22053851,0.10855422,0.072610095,-0.032985326,0.17930457,0.04245828,-0.01737073,-0.14968476,-0.008080478,-0.10947348,0.023198223,0.1236482,-0.12047835,-0.24007651,-0.18736704,0.07540226,-0.18668026,-0.3781224,0.0731062,-0.087910086
Shankha Vati,0.06670375,0.02793865,0.29641464,-0.33524957,-0.050812643,-0.1740976,0.19424713,0.0040673614,0.033569966,0.005402646,0.07355581,-0.28276876,-0.13181193,0.14176238,-0.104038194,-0.060656648,0.093360044,-0.32647458,-0.116617374,-0.19998693,-0.043060176,0.35551304,0.2774092,-0.28740084,-0.26548302,0.008765842,0.033118848,-0.3210446,-0.21561001,0.25807023,0.066016875,0.13632616,-0.17897439,-0.019267892,-0.07889327,0.2920907,-0.14128558,-0.17561123,0.17329855,0.20229013,-0.011985428,0.3648377,0.054995835,0.15440446,0.18512334,0.15146644,0.1442207,0.16432276,0.3508229,0.23986484,0.07502823,-0.09792818,-0.08572645,0.058118206,-0.11884498,-0.03578277,0.4080729,-0.25236192,-0.1352865,0.07642802,0.19285883,0.09071709,-0.11959348,-0.009493375
Lavanga,-0.13013245,0.029115375,0.01372035,-0.16678044,0.14798576,-0.056572925,0.15890522,-0.06565952,-0.054896038,-0.13471009,0.19558847,-0.07126373,-0.10496382,0.2042203,-0.09538061,0.10132444,-0.037143737,-0.14074317,-0.08371744,0.24269593,-0.3613327,0.23819594,-0.0028197428,-0.10285637,-0.30576247,0.22929704,-0.13010275,-0.22246915,-0.2371337,-0.016026016,0.10835078,0.18421891,-0.21623603,-0.13712797,0.06505145,-0.002818501,-0.19127752,-0.047585513,0.0978077,0.2311745,-0.26771513,-0.010206493,0.049545832,0.04309712,0.21025243,-0.034652043,0.0712748,-0.21114436,0.23880209,0.047175568,-0.15539427,-0.027548958,0.13594541,-0.1546957,-0.16701576,-0.03867124,0.12934235,-0.35844907,0.08552032,0.36193994,0.34347215,-0.016087499,-0.09167064,-0.030150358
Mahanimba,0.23037045,0.100260414,-0.23876551,0.13298602,0.087802894,0.22226799,0.31465426,0.2558677,-0.12432545,-0.092283934,0.20097047,-0.2539108,-0.11410411,-0.11900134,0.13567187,0.34175318,-0.22369117,0.062414356,-0.22889291,0.00064254436,-0.137072,0.16712312,-0.012256463,-0.39024955,0.08899183,0.18785119,-0.021826603,-0.18466078,0.30922803,-0.05793654,0.1659421,-0.01060088,-0.019855483,0.04731141,-0.07003215,-0.26175082,0.28429645,-0.1122439,-0.11708079,0.045763046,-0.16422674,-0.019492943,0.041544028,0.10404129,-0.031002104,-0.009365343,0.15566835,-0.15781043,0.14525346,0.15575637,-0.0790529,-0.26005775,-0.16791111,0.031324267,-0.062847726,-0.04183017,0.12657727,0.008877532,-0.11452917,0.06812984,-0.20785494,-0.32050237,-0.18115932,0.20567273
Tumburu,-0.041061927,0.12067727,0.17196743,-0.12666157,0.01907851,-0.0011022509,0.15279584,0.06642132,-0.21961683,-0.13631357,0.28985453,0.05074578,-0.13822334,0.19062452,0.111554965,0.10666567,-0.03691816,-0.15841666,-0.10139735,-0.019793624,-0.16078755,0.21728902,-0.01322684,-0.16903472,-0.12774166,0.17862487,0.026622657,-0.1301132,0.10825391,-0.05192463,0.02651978,-0.011895435,-0.084932856,-0.029025039,-0.18415381,0.1566069,0.011073987,-0.18243037,0.15060045,0.07185914,-0.43015063,0.23271452,-0.006656449,0.15358767,0.2783017,0.06480467,0.2001515,-0.19014432,0.17612652,0.19100262,-0.048183218,-0.12774503,-0.05965521,-0.19192187,0.0414967,0.17085356,-0.077837124,-0.31123248,-0.022734089,0.25341117,0.1608939,-0.16688809,-0.21064198,0.04311022
Yavani,-0.1430138,-0.13710792,0.23664474,0.2502378,0.1575699,-0.11934177,0.29706594,0.053348746,-0.17274167,0.019836325,0.14075841,-0.0860403,0.13429824,0.026323041,-0.31466302,-0.16895741,-0.07732763,-0.27526355,-0.1228256,0.119682126,0.20211613,-0.024325205,0.09640334,-0.19915156,0.06289031,0.03950084,-0.14441022,0.0052947635,0.091523506,0.20593172,0.42762637,0.21260345,-0.24190392,-0.01572181,-0.054131866,0.27879322,0.22605242,0.08144461,0.089429714,0.08430584,0.0025414128,0.21635698,-0.18707287,0.025057906,0.026723161,0.19199353,0.08087664,0.009087722,0.268982,0.08598585,0.19523259,-0.08854601,-0.4735461,-0.16213197,-0.17263941,-0.025918659,-0.06029721,-0.002686362,-0.096024044,0.28933662,-0.17754647,-0.14185035,0.076629296,0.12830707
Mahamanjishthadi,0.061969217,0.07489204,-0.39295217,0.006430914,0.27085376,0.03170842,0.19817819,0.12775818,-0.17074795,0.30685267,0.25306228,-0.13596374,-0.0886834,-0.07829281,-0.047005225,0.37505355,-0.2091459,-0.2238176,-0.09387435,-0.07528771,-0.16543554,-0.08712905,-0.030820252,-0.23700754,0.21492621,0.12816189,-0.23496276,-0.28385675,-0.030174483,0.18511085,0.008666471,0.00607876,-0.19216868,0.14553162,0.020378662,-0.24889776,0.17516747,-0.07900517,-0.03561335,-0.028412974,-0.20255499,-0.04759071,0.039353285,0.0702748,-0.12918615,-0.018393915,0.09262462,0.11189095,0.076503195,0.14507106,-0.20694956,-0.3630148,-0.332116,0.2394714,-0.043632906,-0.23907249,0.24744448,-0.12652023,-0.14363854,0.036895636,0.030162197,-0.35330796,0.0834447,-0.01926293
Kamala,-0.20765565,0.18937193,-0.15060903,-0.17453523,0.15522143,0.1578051,0.20011751,0.07726543,-0.046833757,0.07605415,0.47435373,-0.12101525,-0.04255443,0.37975788,-0.49560022,0.03524761,0.02545803,-0.015303199,-0.033592638,0.10494657,-0.12502246,-0.063409284,-0.18133731,-0.01684801,0.08694367,0.20524888,0.032601062,-0.13967523,-0.21487617,0.35778636,0.048686437,-0.10838854,-0.048062377,0.15248299,-0.055026133,-0.01384085,0.053331677,-0.17258729,0.19007057,-0.23474807,-0.17225277,-0.09027486,0.26709342,-0.1776937,-0.06541574,-0.08042829,0.14031492,0.23916592,0.3203193,-0.14155081,-0.2615705,-0.31718418,-0.24714383,0.39314413,0.32240632,0.03292219,0.32149935,-0.39941332,-0.19393827,-0.0017267829,0.02283838,-0.33783522,0.012401056,-0.031052027
Gorakhmundi,0.0038769057,0.0623977,-0.322677,-0.011543143,0.1995888,0.048020724,0.33242932,0.238826,-0.0013630515,0.088713124,0.11979028,-0.04120727,0.033805963,-0.00891751,0.04991956,0.060346052,-0.5793794,-0.290742,-0.2817213,0.010684614,-0.12378451,-0.09645182,-0.075633734,0.15964389,0.11556009,0.16880228,-0.11990341,-0.13287282,0.1379791,-0.14016764,0.17535903,0.20165004,-0.19211504,-0.101847626,0.051849984,0.15512583,-0.117627636,-0.069633834,0.014766853,0.25306728,0.16267146,-0.013486352,-0.05382893,-0.109683454,0.01587185,0.031534184,0.108398385,-0.28564334,0.16146544,0.29832023,-0.051805604,-0.2465774,-0.35916132,-0.027359297,-0.15503228,-0.055072255,-0.06264259,-0.10183396,-0.13243431,0.00061506685,-0.15611862,-0.17380233,-0.16490358,0.07015242
Sanjivani Vati,0.36109006,-0.04760378,-0.021854779,-0.025176665,-0.1050376,-0.07542039,0.046863668,-0.06450055,-0.046773724,0.2530216,0.15751147,-0.25328127,-0.0738646,0.11047286,-0.17099983,-0.083735876,0.111908466,-0.1475185,-0.13113956,0.36962867,-0.032431837,-0.1753045,-0.11756202,-0.074611515,-0.31450284,-0.12559403,-0.48676488,-0.06015845,0.14797023,0.05092382,0.12152039,0.1125299,0.06769649,0.0006565667,-0.11281911,0.047113,-0.32663748,-0.07210363,-0.11311229,-0.020382836,-0.008082954,0.38663173,-0.10659124,0.112081744,0.09698581,0.08705656,0.22892931,-0.022613488,0.139407,0.072679035,-0.2768065,-0.24376373,0.018839618,-0.21170029,0.15289663,-0.0070733787,-0.18945736,-0.0011923556,-0.061687846,-0.03511988,-0.33435598,-0.57428217,0.24536207,0.068329215
